D_target;pinf;pcont;kk;tt;cc;V_0;V_eff;V_t;lambda_t;P_disease_t;sim;nn
100;0.1;0.6;0.3;6;12;12;3;18.1489423932388;217.787308718866;0.00124027447628805;100_20;20
100;0.1;0.6;0.3;7;12;12;3;24.498509737703;293.982116852435;0.00175966875242162;100_20;20
100;0.1;0.6;0.3;8;12;12;3;33.0695291419248;396.834349703098;0.00246034933247707;100_20;20
100;0.1;0.6;0.3;9;12;12;3;44.6391951746185;535.670342095422;0.00340538922964695;100_20;20
100;0.1;0.6;0.3;10;12;12;3;60.256610769563;723.079329234756;0.0046796398744573;100_20;20
100;0.1;0.6;0.3;11;12;12;3;81.3379167619736;976.055001143684;0.00639711472294857;100_20;20
100;0.1;0.6;0.3;12;12;12;3;109.794703331034;1317.53643997241;0.00871076400208615;100_20;20
100;0.1;0.6;0.3;13;12;12;3;148.20734731659;1778.48816779909;0.0118253217654938;100_20;20
100;0.1;0.6;0.3;14;12;12;3;200.058993122775;2400.70791747331;0.0160140206555234;100_20;20
1000;0.1;0.6;0.3;0;12;95;42;42;504;0;1000_1;20
1000;0.1;0.6;0.3;1;12;95;42;56.6940699181921;680.328839018306;0.000680477192662621;1000_1;20
1000;0.1;0.6;0.3;2;12;95;42;76.5289896164014;918.347875396817;0.00159829099195596;1000_1;20
1000;0.1;0.6;0.3;3;12;95;42;103.303330668592;1239.6399680231;0.00283587325742973;1000_1;20
1000;0.1;0.6;0.3;4;12;95;42;139.444910754935;1673.33892905922;0.00450400192561362;1000_1;20
1000;0.1;0.6;0.3;5;12;95;42;188.230940954199;2258.77129145038;0.00675131515626026;1000_1;20
1000;0.1;0.6;0.3;6;12;95;42;254.085193505344;3049.02232206412;0.00977682668880808;1000_1;20
1000;0.1;0.6;0.3;7;12;95;42;342.979136327841;4115.7496359341;0.013846228895965;1000_1;20
1000;0.1;0.6;0.3;8;12;95;42;462.973407986947;5555.68089584337;0.019312836683723;1000_1;20
1000;0.1;0.6;0.3;9;12;95;42;624.948732444659;7499.38478933591;0.0266439556166145;1000_1;20
1000;0.1;0.6;0.3;10;12;95;42;843.592550773882;10123.1106092866;0.0364530888575816;1000_1;20
1000;0.1;0.6;0.3;11;12;95;42;1138.73083466763;13664.7700160116;0.0495374386787623;1000_1;20
1000;0.1;0.6;0.3;12;12;95;42;1537.12584663448;18445.5101596137;0.0669181168961347;1000_1;20
1000;0.1;0.6;0.3;13;12;95;42;2074.90286243227;24898.8343491872;0.0898765777420266;1000_1;20
1000;0.1;0.6;0.3;14;12;95;42;2800.82590371886;33609.9108446263;0.119973926318278;1000_1;20
1000;0.1;0.6;0.3;0;12;97;44;44;528;0;1000_2;20
1000;0.1;0.6;0.3;1;12;97;44;59.3937875333441;712.72545040013;0.000694798050375089;1000_2;20
1000;0.1;0.6;0.3;2;12;97;44;80.1732272171824;962.078726606189;0.00163191175310029;1000_2;20
1000;0.1;0.6;0.3;3;12;97;44;108.222536890906;1298.67044269087;0.00289548933552686;1000_2;20
1000;0.1;0.6;0.3;4;12;97;44;146.085144600408;1753.0217352049;0.00459860466490691;1000_2;20
1000;0.1;0.6;0.3;5;12;97;44;197.194319094875;2366.3318291385;0.00689295713097493;1000_2;20
1000;0.1;0.6;0.3;6;12;97;44;266.18448843417;3194.21386121003;0.00998162397097957;1000_2;20
1000;0.1;0.6;0.3;7;12;97;44;359.311476152977;4311.73771383572;0.0141356585064207;1000_2;20
1000;0.1;0.6;0.3;8;12;97;44;485.01976074823;5820.23712897877;0.0197153883900882;1000_2;20
1000;0.1;0.6;0.3;9;12;97;44;654.708195894405;7856.49835073285;0.0271971838178762;1000_2;20
1000;0.1;0.6;0.3;10;12;97;44;883.763624620257;10605.1634954431;0.0372060671490688;1000_2;20
1000;0.1;0.6;0.3;11;12;97;44;1192.95611250895;14315.4733501074;0.0505535200613552;1000_2;20
1000;0.1;0.6;0.3;12;12;97;44;1610.32231552183;19323.867786262;0.0682777025662787;1000_2;20
1000;0.1;0.6;0.3;13;12;97;44;2173.70776064333;26084.4931277199;0.0916792307357787;1000_2;20
1000;0.1;0.6;0.3;14;12;97;44;2934.19856580071;35210.3827896085;0.122338546413817;1000_2;20
1000;0.1;0.6;0.3;0;12;106;44;44;528;0;1000_3;20
1000;0.1;0.6;0.3;1;12;106;44;59.3937875333441;712.72545040013;0.000759239370444642;1000_3;20
1000;0.1;0.6;0.3;2;12;106;44;80.1732272171824;962.078726606189;0.0017831911682572;1000_3;20
1000;0.1;0.6;0.3;3;12;106;44;108.222536890906;1298.67044269087;0.00316371758325906;1000_3;20
1000;0.1;0.6;0.3;4;12;106;44;146.085144600408;1753.0217352049;0.00502420575070661;1000_3;20
1000;0.1;0.6;0.3;5;12;106;44;197.194319094875;2366.3318291385;0.00753009609840605;1000_3;20
1000;0.1;0.6;0.3;6;12;106;44;266.18448843417;3194.21386121003;0.0109026877112826;1000_3;20
1000;0.1;0.6;0.3;7;12;106;44;359.311476152977;4311.73771383572;0.0154370409105979;1000_3;20
1000;0.1;0.6;0.3;8;12;106;44;485.01976074823;5820.23712897877;0.0215248272137216;1000_3;20
1000;0.1;0.6;0.3;9;12;106;44;654.708195894405;7856.49835073285;0.0296828221159197;1000_3;20
1000;0.1;0.6;0.3;10;12;106;44;883.763624620257;10605.1634954431;0.0405871943213856;1000_3;20
1000;0.1;0.6;0.3;11;12;106;44;1192.95611250895;14315.4733501074;0.0551124609351521;1000_3;20
1000;0.1;0.6;0.3;12;12;106;44;1610.32231552183;19323.867786262;0.0743713643399022;1000_3;20
1000;0.1;0.6;0.3;13;12;106;44;2173.70776064333;26084.4931277199;0.0997470867591628;1000_3;20
1000;0.1;0.6;0.3;14;12;106;44;2934.19856580071;35210.3827896085;0.132900955782698;1000_3;20
1000;0.1;0.6;0.3;0;12;92;39;39;468;0;1000_4;20
1000;0.1;0.6;0.3;1;12;92;39;52.6444934954641;631.733921945569;0.000658995521287453;1000_4;20
1000;0.1;0.6;0.3;2;12;92;39;71.0626332152299;852.751598582758;0.00154785772734645;1000_4;20
1000;0.1;0.6;0.3;3;12;92;39;95.924521335121;1151.09425602145;0.00274644245697231;1000_4;20
1000;0.1;0.6;0.3;4;12;92;39;129.484559986725;1553.8147198407;0.00436208095823576;1000_4;20
1000;0.1;0.6;0.3;5;12;92;39;174.785873743185;2097.43048491821;0.00653881431510328;1000_4;20
1000;0.1;0.6;0.3;6;12;92;39;235.936251112105;2831.23501334526;0.00946955132881933;1000_4;20
1000;0.1;0.6;0.3;7;12;92;39;318.480626590138;3821.76751908166;0.0134119251525829;1000_4;20
1000;0.1;0.6;0.3;8;12;92;39;429.903878845022;5158.84654614027;0.018708699152399;1000_4;20
1000;0.1;0.6;0.3;9;12;92;39;580.30953727004;6963.71444724048;0.0258135233497424;1000_4;20
1000;0.1;0.6;0.3;10;12;92;39;783.335940004319;9400.03128005183;0.0353225171143359;1000_4;20
1000;0.1;0.6;0.3;11;12;92;39;1057.39291790566;12688.7150148679;0.0480112773795456;1000_4;20
1000;0.1;0.6;0.3;12;12;92;39;1427.33114330344;17127.9737196413;0.0648750176148791;1000_4;20
1000;0.1;0.6;0.3;13;12;92;39;1926.69551511568;23120.3461813881;0.0871658881375864;1000_4;20
1000;0.1;0.6;0.3;14;12;92;39;2600.76691059608;31209.202927153;0.116415045514583;1000_4;20
1000;0.1;0.6;0.3;0;12;103;45;45;540;0;1000_5;20
1000;0.1;0.6;0.3;1;12;103;45;60.7436463409201;728.923756091042;0.000737759392164805;1000_5;20
1000;0.1;0.6;0.3;2;12;103;45;81.9953460175729;983.944152210875;0.00173276724369531;1000_5;20
1000;0.1;0.6;0.3;3;12;103;45;110.682140002063;1328.18568002475;0.00307431618556453;1000_5;20
1000;0.1;0.6;0.3;4;12;103;45;149.405261523145;1792.86313827774;0.00488235894518396;1000_5;20
1000;0.1;0.6;0.3;5;12;103;45;201.676008165213;2420.11209798255;0.00731776187373478;1000_5;20
1000;0.1;0.6;0.3;6;12;103;45;272.234135898583;3266.80963078299;0.0105957617163261;1000_5;20
1000;0.1;0.6;0.3;7;12;103;45;367.477646065544;4409.73175278653;0.0150034377634446;1000_5;20
1000;0.1;0.6;0.3;8;12;103;45;496.042937128872;5952.51524554646;0.0209220523457913;1000_5;20
1000;0.1;0.6;0.3;9;12;103;45;669.587927619277;8035.05513143133;0.028854982500329;1000_5;20
1000;0.1;0.6;0.3;10;12;103;45;903.849161543445;10846.1899385213;0.0394614733049357;1000_5;20
1000;0.1;0.6;0.3;11;12;103;45;1220.0687514296;14640.8250171553;0.0535952514700804;1000_5;20
1000;0.1;0.6;0.3;12;12;103;45;1646.92054996551;19763.0465995861;0.072344584874486;1000_5;20
1000;0.1;0.6;0.3;13;12;103;45;2223.11020974886;26677.3225169863;0.0970657952402229;1000_5;20
1000;0.1;0.6;0.3;14;12;103;45;3000.88489684163;36010.6187620996;0.129394352699386;1000_5;20
1000;0.1;0.6;0.3;0;12;90;35;35;420;0;1000_6;20
1000;0.1;0.6;0.3;1;12;90;35;47.2450582651601;566.940699181921;0.000644674150495517;1000_6;20
1000;0.1;0.6;0.3;2;12;90;35;63.7741580136678;765.289896164014;0.00151423413562246;1000_6;20
1000;0.1;0.6;0.3;3;12;90;35;86.0861088904932;1033.03330668592;0.00268681746748201;1000_6;20
1000;0.1;0.6;0.3;4;12;90;35;116.204092295779;1394.44910754935;0.00426745573977905;1000_6;20
1000;0.1;0.6;0.3;5;12;90;35;156.859117461832;1882.30940954199;0.00639712183073993;1000_6;20
1000;0.1;0.6;0.3;6;12;90;35;211.737661254453;2540.85193505344;0.00926464811822481;1000_6;20
1000;0.1;0.6;0.3;7;12;90;35;285.815946939868;3429.79136327841;0.0131222830688142;1000_6;20
1000;0.1;0.6;0.3;8;12;90;35;385.811173322456;4629.73407986947;0.0183057340513262;1000_6;20
1000;0.1;0.6;0.3;9;12;90;35;520.790610370549;6249.48732444659;0.0252595082675433;1000_6;20
1000;0.1;0.6;0.3;10;12;90;35;702.993792311568;8435.92550773882;0.0345680657430559;1000_6;20
1000;0.1;0.6;0.3;11;12;90;35;948.942362223026;11387.3083466763;0.0469924753323195;1000_6;20
1000;0.1;0.6;0.3;12;12;90;35;1280.93820552873;15371.2584663447;0.0635104666866183;1000_6;20
1000;0.1;0.6;0.3;13;12;90;35;1729.08571869356;20749.0286243227;0.0853542779661262;1000_6;20
1000;0.1;0.6;0.3;14;12;90;35;2334.02158643238;28008.2590371886;0.114034466156842;1000_6;20
1000;0.1;0.6;0.3;0;12;102;43;43;516;0;1000_7;20
1000;0.1;0.6;0.3;1;12;102;43;58.0439287257681;696.527144709218;0.000730599296796419;1000_7;20
1000;0.1;0.6;0.3;2;12;102;43;78.3511084167919;940.213301001503;0.00171595870282226;1000_7;20
1000;0.1;0.6;0.3;3;12;102;43;105.762933779749;1269.15520535699;0.00304451393792937;1000_7;20
1000;0.1;0.6;0.3;4;12;102;43;142.765027677672;1713.18033213206;0.00483507218301515;1000_7;20
1000;0.1;0.6;0.3;5;12;102;43;192.712630024537;2312.55156029444;0.00724697370423555;1000_7;20
1000;0.1;0.6;0.3;6;12;102;43;260.134840969757;3121.61809163708;0.01049343188792;1000_7;20
1000;0.1;0.6;0.3;7;12;102;43;351.145306240409;4213.74367488491;0.0148588609497592;1000_7;20
1000;0.1;0.6;0.3;8;12;102;43;473.996584367589;5687.95901241107;0.0207210448832496;1000_7;20
1000;0.1;0.6;0.3;9;12;102;43;639.828464169532;7677.94157003438;0.0285788790397897;1000_7;20
1000;0.1;0.6;0.3;10;12;102;43;863.67808769707;10364.1370523648;0.0390859395186791;1000_7;20
1000;0.1;0.6;0.3;11;12;102;43;1165.84347358829;13990.1216830595;0.0530889737994519;1000_7;20
1000;0.1;0.6;0.3;12;12;102;43;1573.72408107815;18884.6889729378;0.071668006001735;1000_7;20
1000;0.1;0.6;0.3;13;12;102;43;2124.3053115378;25491.6637384536;0.0961702579306091;1000_7;20
1000;0.1;0.6;0.3;14;12;102;43;2867.51223475978;34410.1468171174;0.128222336515888;1000_7;20
1000;0.1;0.6;0.3;0;12;86;35;35;420;0;1000_8;20
1000;0.1;0.6;0.3;1;12;86;35;47.2450582651601;566.940699181921;0.000616030793197941;1000_8;20
1000;0.1;0.6;0.3;2;12;86;35;63.7741580136678;765.289896164014;0.00144698355524076;1000_8;20
1000;0.1;0.6;0.3;3;12;86;35;86.0861088904932;1033.03330668592;0.00256755679349741;1000_8;20
1000;0.1;0.6;0.3;4;12;86;35;116.204092295779;1394.44910754935;0.00407817832252844;1000_8;20
1000;0.1;0.6;0.3;5;12;86;35;156.859117461832;1882.30940954199;0.00611367623242387;1000_8;20
1000;0.1;0.6;0.3;6;12;86;35;211.737661254453;2540.85193505344;0.00885471452814091;1000_8;20
1000;0.1;0.6;0.3;7;12;86;35;285.815946939868;3429.79136327841;0.0125427437773346;1000_8;20
1000;0.1;0.6;0.3;8;12;86;35;385.811173322456;4629.73407986947;0.0174993073510468;1000_8;20
1000;0.1;0.6;0.3;9;12;86;35;520.790610370549;6249.48732444659;0.02415053272697;1000_8;20
1000;0.1;0.6;0.3;10;12;86;35;702.993792311568;8435.92550773882;0.0330573924234892;1000_8;20
1000;0.1;0.6;0.3;11;12;86;35;948.942362223026;11387.3083466763;0.0449515991574689;1000_8;20
1000;0.1;0.6;0.3;12;12;86;35;1280.93820552873;15371.2584663447;0.0607753883939252;1000_8;20
1000;0.1;0.6;0.3;13;12;86;35;1729.08571869356;20749.0286243227;0.0817202645257176;1000_8;20
1000;0.1;0.6;0.3;14;12;86;35;2334.02158643238;28008.2590371886;0.109254048690105;1000_8;20
1000;0.1;0.6;0.3;0;12;104;45;45;540;0;1000_9;20
1000;0.1;0.6;0.3;1;12;104;45;60.7436463409201;728.923756091042;0.000744919436228675;1000_9;20
1000;0.1;0.6;0.3;2;12;104;45;81.9953460175729;983.944152210875;0.00174957550155552;1000_9;20
1000;0.1;0.6;0.3;3;12;104;45;110.682140002063;1328.18568002475;0.00310411754231354;1000_9;20
1000;0.1;0.6;0.3;4;12;104;45;149.405261523145;1792.86313827774;0.00492964346045099;1000_9;20
1000;0.1;0.6;0.3;5;12;104;45;201.676008165213;2420.11209798255;0.00738854499568975;1000_9;20
1000;0.1;0.6;0.3;6;12;104;45;272.234135898583;3266.80963078299;0.0106980809622923;1000_9;20
1000;0.1;0.6;0.3;7;12;104;45;367.477646065544;4409.73175278653;0.0151479933594038;1000_9;20
1000;0.1;0.6;0.3;8;12;104;45;496.042937128872;5952.51524554646;0.021123018549405;1000_9;20
1000;0.1;0.6;0.3;9;12;104;45;669.587927619277;8035.05513143133;0.0291310074849949;1000_9;20
1000;0.1;0.6;0.3;10;12;104;45;903.849161543445;10846.1899385213;0.0398368603292387;1000_9;20
1000;0.1;0.6;0.3;11;12;104;45;1220.0687514296;14640.8250171553;0.0541012584531019;1000_9;20
1000;0.1;0.6;0.3;12;12;104;45;1646.92054996551;19763.0465995861;0.0730206706488908;1000_9;20
1000;0.1;0.6;0.3;13;12;104;45;2223.11020974886;26677.3225169863;0.0979604452288781;1000_9;20
1000;0.1;0.6;0.3;14;12;104;45;3000.88489684163;36010.6187620996;0.130564793226622;1000_9;20
1000;0.1;0.6;0.3;0;12;98;42;42;504;0;1000_10;20
1000;0.1;0.6;0.3;1;12;98;42;56.6940699181921;680.328839018306;0.000701958402271274;1000_10;20
1000;0.1;0.6;0.3;2;12;98;42;76.5289896164014;918.347875396817;0.00164872170910824;1000_10;20
1000;0.1;0.6;0.3;3;12;98;42;103.303330668592;1239.6399680231;0.00292529603799307;1000_10;20
1000;0.1;0.6;0.3;4;12;98;42;139.444910754935;1673.33892905922;0.00464590266318643;1000_10;20
1000;0.1;0.6;0.3;5;12;98;42;188.230940954199;2258.77129145038;0.00696377054359565;1000_10;20
1000;0.1;0.6;0.3;6;12;98;42;254.085193505344;3049.02232206412;0.0100840067280049;1000_10;20
1000;0.1;0.6;0.3;7;12;98;42;342.979136327841;4115.7496359341;0.0142803414554615;1000_10;20
1000;0.1;0.6;0.3;8;12;98;42;462.973407986947;5555.68089584337;0.0199166022743639;1000_10;20
1000;0.1;0.6;0.3;9;12;98;42;624.948732444659;7499.38478933591;0.0274736799925782;1000_10;20
1000;0.1;0.6;0.3;10;12;98;42;843.592550773882;10123.1106092866;0.0375823356062159;1000_10;20
1000;0.1;0.6;0.3;11;12;98;42;1138.73083466763;13664.7700160116;0.0510611533436273;1000_10;20
1000;0.1;0.6;0.3;12;12;98;42;1537.12584663448;18445.5101596137;0.0689567523305766;1000_10;20
1000;0.1;0.6;0.3;13;12;98;42;2074.90286243227;24898.8343491872;0.0925792178684335;1000_10;20
1000;0.1;0.6;0.3;14;12;98;42;2800.82590371886;33609.9108446263;0.123518472753205;1000_10;20
1000;0.1;0.6;0.3;0;12;105;44;44;528;0;1000_11;20
1000;0.1;0.6;0.3;1;12;105;44;59.3937875333441;712.72545040013;0.000752079428988472;1000_11;20
1000;0.1;0.6;0.3;2;12;105;44;80.1732272171824;962.078726606189;0.0017663834764079;1000_11;20
1000;0.1;0.6;0.3;3;12;105;44;108.222536890906;1298.67044269087;0.00313391800820273;1000_11;20
1000;0.1;0.6;0.3;4;12;105;44;146.085144600408;1753.0217352049;0.00497692572892294;1000_11;20
1000;0.1;0.6;0.3;5;12;105;44;197.194319094875;2366.3318291385;0.00745932307046016;1000_11;20
1000;0.1;0.6;0.3;6;12;105;44;266.18448843417;3194.21386121003;0.0108003896269131;1000_11;20
1000;0.1;0.6;0.3;7;12;105;44;359.311476152977;4311.73771383572;0.0152925277407503;1000_11;20
1000;0.1;0.6;0.3;8;12;105;44;485.01976074823;5820.23712897877;0.0213239435025594;1000_11;20
1000;0.1;0.6;0.3;9;12;105;44;654.708195894405;7856.49835073285;0.0294069540160923;1000_11;20
1000;0.1;0.6;0.3;10;12;105;44;883.763624620257;10605.1634954431;0.0402121006489442;1000_11;20
1000;0.1;0.6;0.3;11;12;105;44;1192.95611250895;14315.4733501074;0.0546069948932427;1000_11;20
1000;0.1;0.6;0.3;12;12;105;44;1610.32231552183;19323.867786262;0.0736962636843249;1000_11;20
1000;0.1;0.6;0.3;13;12;105;44;2173.70776064333;26084.4931277199;0.0988542087757552;1000_11;20
1000;0.1;0.6;0.3;14;12;105;44;2934.19856580071;35210.3827896085;0.131733660215906;1000_11;20
1000;0.1;0.6;0.3;0;12;99;46;46;552;0;1000_12;20
1000;0.1;0.6;0.3;1;12;99;46;62.0935051484961;745.122061781954;0.000709118702861056;1000_12;20
1000;0.1;0.6;0.3;2;12;99;46;83.8174648179634;1005.80957781556;0.00166553138207959;1000_12;20
1000;0.1;0.6;0.3;3;12;99;46;113.14174311322;1357.70091735864;0.0029551018494397;1000_12;20
1000;0.1;0.6;0.3;4;12;99;46;152.725378445881;1832.70454135057;0.00469319841403015;1000_12;20
1000;0.1;0.6;0.3;5;12;99;46;206.157697235551;2473.89236682661;0.00703457890687198;1000_12;20
1000;0.1;0.6;0.3;6;12;99;46;278.283783362995;3339.40540035595;0.0101863788971167;1000_12;20
1000;0.1;0.6;0.3;7;12;99;46;375.643815978112;4507.72579173734;0.0144250031711999;1000_12;20
1000;0.1;0.6;0.3;8;12;99;46;507.066113509514;6084.79336211416;0.0201177748573412;1000_12;20
1000;0.1;0.6;0.3;9;12;99;46;684.46765934415;8213.6119121298;0.0277500975797871;1000_12;20
1000;0.1;0.6;0.3;10;12;99;46;923.934698466633;11087.2163815996;0.0379584570142937;1000_12;20
1000;0.1;0.6;0.3;11;12;99;46;1247.18139035026;14966.1766842032;0.0515685152134977;1000_12;20
1000;0.1;0.6;0.3;12;12;99;46;1683.51878440919;20202.2254129102;0.0696353071957145;1000_12;20
1000;0.1;0.6;0.3;13;12;99;46;2272.51265885439;27270.1519062526;0.093478313271133;1000_12;20
1000;0.1;0.6;0.3;14;12;99;46;3067.57122788256;36810.8547345907;0.124696812801933;1000_12;20
1000;0.1;0.6;0.3;0;12;119;45;45;540;0;1000_13;20
1000;0.1;0.6;0.3;1;12;119;45;60.7436463409201;728.923756091042;0.000852313940903238;1000_13;20
1000;0.1;0.6;0.3;2;12;119;45;81.9953460175729;983.944152210875;0.00200166541117808;1000_13;20
1000;0.1;0.6;0.3;3;12;119;45;110.682140002063;1328.18568002475;0.00355103100530152;1000_13;20
1000;0.1;0.6;0.3;4;12;119;45;149.405261523145;1792.86313827774;0.00563864163382688;1000_13;20
1000;0.1;0.6;0.3;5;12;119;45;201.676008165213;2420.11209798255;0.00844968636437093;1000_13;20
1000;0.1;0.6;0.3;6;12;119;45;272.234135898583;3266.80963078299;0.0122316005029098;1000_13;20
1000;0.1;0.6;0.3;7;12;119;45;367.477646065544;4409.73175278653;0.0173137832879713;1000_13;20
1000;0.1;0.6;0.3;8;12;119;45;496.042937128872;5952.51524554646;0.0241325662869114;1000_13;20
1000;0.1;0.6;0.3;9;12;119;45;669.587927619277;8035.05513143133;0.0332619803024343;1000_13;20
1000;0.1;0.6;0.3;10;12;119;45;903.849161543445;10846.1899385213;0.0454500932080744;1000_13;20
1000;0.1;0.6;0.3;11;12;119;45;1220.0687514296;14640.8250171553;0.0616589789156692;1000_13;20
1000;0.1;0.6;0.3;12;12;119;45;1646.92054996551;19763.0465995861;0.0831030292166731;1000_13;20
1000;0.1;0.6;0.3;13;12;119;45;2223.11020974886;26677.3225169863;0.111274312318181;1000_13;20
1000;0.1;0.6;0.3;14;12;119;45;3000.88489684163;36010.6187620996;0.147933756079739;1000_13;20
1000;0.1;0.6;0.3;0;12;87;34;34;408;0;1000_14;20
1000;0.1;0.6;0.3;1;12;87;34;45.8951994575841;550.742393491009;0.000623191709487436;1000_14;20
1000;0.1;0.6;0.3;2;12;87;34;61.9520392132773;743.424470559328;0.00146379662496476;1000_14;20
1000;0.1;0.6;0.3;3;12;87;34;83.6265057793363;1003.51806935204;0.00259737329893561;1000_14;20
1000;0.1;0.6;0.3;4;12;87;34;112.883975373043;1354.60770447651;0.00412550104965037;1000_14;20
1000;0.1;0.6;0.3;5;12;87;34;152.377428391494;1828.52914069793;0.00618454521160228;1000_14;20
1000;0.1;0.6;0.3;6;12;87;34;205.68801379004;2468.25616548048;0.00895721382451387;1000_14;20
1000;0.1;0.6;0.3;7;12;87;34;277.6497770273;3331.7973243276;0.0126876604984988;1000_14;20
1000;0.1;0.6;0.3;8;12;87;34;374.787996941814;4497.45596330177;0.0177009761096196;1000_14;20
1000;0.1;0.6;0.3;9;12;87;34;505.910878645676;6070.93054374811;0.0244278948401317;1000_14;20
1000;0.1;0.6;0.3;10;12;87;34;682.908255388381;8194.89906466057;0.0334352822197256;1000_14;20
1000;0.1;0.6;0.3;11;12;87;34;921.829723302368;11061.9566796284;0.045462227575913;1000_14;20
1000;0.1;0.6;0.3;12;12;87;34;1244.33997108505;14932.0796530206;0.0614599059297731;1000_14;20
1000;0.1;0.6;0.3;13;12;87;34;1679.68326958803;20156.1992350563;0.082630119253331;1000_14;20
1000;0.1;0.6;0.3;14;12;87;34;2267.33525539146;27208.0230646975;0.110451565802608;1000_14;20
1000;0.1;0.6;0.3;0;12;109;51;51;612;0;1000_15;20
1000;0.1;0.6;0.3;1;12;109;51;68.8427991863762;826.113590236514;0.000780718886994269;1000_15;20
1000;0.1;0.6;0.3;2;12;109;51;92.9280588199159;1115.13670583899;0.00183361254583359;1000_15;20
1000;0.1;0.6;0.3;3;12;109;51;125.439758669004;1505.27710402805;0.00325311096369607;1000_15;20
1000;0.1;0.6;0.3;4;12;109;51;169.325963059564;2031.91155671477;0.00516603233699542;1000_15;20
1000;0.1;0.6;0.3;5;12;109;51;228.566142587241;2742.7937110469;0.00774238490489498;1000_15;20
1000;0.1;0.6;0.3;6;12;109;51;308.53202068506;3702.38424822072;0.0112095184938246;1000_15;20
1000;0.1;0.6;0.3;7;12;109;51;416.47466554095;4997.6959864914;0.0158704531822738;1000_15;20
1000;0.1;0.6;0.3;8;12;109;51;562.181995412722;6746.18394495266;0.0221272309799002;1000_15;20
1000;0.1;0.6;0.3;9;12;109;51;758.866317968514;9106.39581562217;0.030509956050673;1000_15;20
1000;0.1;0.6;0.3;10;12;109;51;1024.36238308257;12292.3485969909;0.0417115960281236;1000_15;20
1000;0.1;0.6;0.3;11;12;109;51;1382.74458495355;16592.9350194426;0.0566272381168224;1000_15;20
1000;0.1;0.6;0.3;12;12;109;51;1866.50995662758;22398.1194795309;0.0763937156147053;1000_15;20
1000;0.1;0.6;0.3;13;12;109;51;2519.52490438204;30234.2988525845;0.102420416098609;1000_15;20
1000;0.1;0.6;0.3;14;12;109;51;3401.00288308718;40812.0345970462;0.136393435060103;1000_15;20
1000;0.1;0.6;0.3;0;12;83;29;29;348;0;1000_16;20
1000;0.1;0.6;0.3;1;12;83;29;39.1459054197041;469.750865036449;0.000594547736463724;1000_16;20
1000;0.1;0.6;0.3;2;12;83;29;52.8414452113248;634.097342535897;0.00139654264748723;1000_16;20
1000;0.1;0.6;0.3;3;12;83;29;71.3284902235515;855.941882682618;0.00247810192904141;1000_16;20
1000;0.1;0.6;0.3;4;12;83;29;96.2833907593599;1155.40068911232;0.0039361966484297;1000_16;20
1000;0.1;0.6;0.3;5;12;83;29;129.968983039804;1559.62779647765;0.005901038971446;1000_16;20
1000;0.1;0.6;0.3;6;12;83;29;175.439776467975;2105.2773176157;0.00854715302826592;1000_16;20
1000;0.1;0.6;0.3;7;12;83;29;236.818927464462;2841.82712957354;0.0121078659769615;1000_16;20
1000;0.1;0.6;0.3;8;12;83;29;319.672115038606;3836.06538046328;0.0168940526223381;1000_16;20
1000;0.1;0.6;0.3;9;12;83;29;431.512220021312;5178.14664025575;0.0233179731616294;1000_16;20
1000;0.1;0.6;0.3;10;12;83;29;582.480570772442;6989.76684926931;0.0319228363610654;1000_16;20
1000;0.1;0.6;0.3;11;12;83;29;786.266528699079;9435.19834438894;0.0434180743585347;1000_16;20
1000;0.1;0.6;0.3;12;12;83;29;1061.34879886666;12736.1855863999;0.0587188388416749;1000_16;20
1000;0.1;0.6;0.3;13;12;83;29;1432.67102406037;17192.0522887245;0.0789852823551206;1000_16;20
1000;0.1;0.6;0.3;14;12;83;29;1933.90360018683;23206.843202242;0.105651816026903;1000_16;20
1000;0.1;0.6;0.3;0;12;90;31;31;372;0;1000_17;20
1000;0.1;0.6;0.3;1;12;90;31;41.8456230348561;502.147476418273;0.000644674150495517;1000_17;20
1000;0.1;0.6;0.3;2;12;90;31;56.4856828121058;677.828193745269;0.00151423413562246;1000_17;20
1000;0.1;0.6;0.3;3;12;90;31;76.2476964458654;914.972357350385;0.00268681746748201;1000_17;20
1000;0.1;0.6;0.3;4;12;90;31;102.923624604833;1235.083495258;0.00426745573977905;1000_17;20
1000;0.1;0.6;0.3;5;12;90;31;138.93236118048;1667.18833416576;0.00639712183073993;1000_17;20
1000;0.1;0.6;0.3;6;12;90;31;187.539071396801;2250.46885676162;0.00926464811822481;1000_17;20
1000;0.1;0.6;0.3;7;12;90;31;253.151267289597;3037.81520747517;0.0131222830688142;1000_17;20
1000;0.1;0.6;0.3;8;12;90;31;341.71846779989;4100.62161359868;0.0183057340513262;1000_17;20
1000;0.1;0.6;0.3;9;12;90;31;461.271683471058;5535.26020165269;0.0252595082675433;1000_17;20
1000;0.1;0.6;0.3;10;12;90;31;622.651644618818;7471.81973542581;0.0345680657430559;1000_17;20
1000;0.1;0.6;0.3;11;12;90;31;840.491806540394;10085.9016784847;0.0469924753323195;1000_17;20
1000;0.1;0.6;0.3;12;12;90;31;1134.54526775402;13614.5432130482;0.0635104666866183;1000_17;20
1000;0.1;0.6;0.3;13;12;90;31;1531.47592227144;18377.7110672572;0.0853542779661262;1000_17;20
